   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1           12551               1               0 

              3           12551               2               0 

              5           12551               3               0 

              7           12551               4               0 

              3           12551               5               0 

              5           12551               6               0 

              7           12551               7               0 

              7           12551               8               0 

              5           12551               9               0 

              7           12551              10               0 

              9           12551              11               0 

             11           12551              12               0 

              9           12551              13               0 

             11           12551              14               0 

             11           12551              15               0 

             13           12551              16               0 

             15           12551              17               0 

             17           12551              18               0 

              9           12551              19               0 

              9           12551              20               0 

             11           12551              21               0 

             11           12551              22               0 

             13           12551              23               0 

              9           12551              24               0 

             11           12551              25               0 

             13           12551              26               0 

              9           12551              27               0 

             13           12551              28               0 

             15           12551              29               0 

             13           12551              30               0 

             15           12551              31               0 

              7           12551              32               0 

             15           12551              33               0 

             15           12551              34               0 

              9           12551              35               0 

             19           12551              36               0 

             21           12551              37               0 

              9           12551              38               0 

             13           12551              39               0 

             19           12551              40               0 

              7           12551              41               0 

             13           12551              42               0 

             11           12551              43               0 

             17           12551              44               0 

             23           12551              45               0 

              9           12551              46               0 

             15           12551              47               0 

             11           12551              48               0 

             17           12551              49               0 

             13           12551              50               0 

             19           12551              51               0 

             15           12551              52               0 

             21           12551              53               0 

             17           12551              54               0 

             15           12551              55               0 

             19           12551              56               0 

             23           12551              57               0 

             15           12551              58               0 

             11           12551              59               0 

             17           12551              60               0 

             11           12551              61               0 

             15           12551              62               0 

             19           12551              63               0 

             13           12551              64               0 

             19           12551              65               0 

             21           12551              66               0 

             23           12551              67               0 

             25           12551              68               0 

             19           12551              69               0 

             21           12551              70               0 

              9           12551              71               0 

             27           12551              72               0 

             11           12551              73               0 

             11           12551              74               0 

             13           12551              75               0 

             21           12551              76               0 

             21           12551              77               0 

             11           12551              78               0 

             15           12551              79               0 

             15           12551              80               0 

             21           12551              81               0 

             21           12551              82               0 

             17           12551              83               0 

             27           12551              84               0 

             25           12551              85               0 

             17           12551              86               0 

              5           12551              87               0 

             11           12551              88               0 

             29           12551              89               0 

             13           12551              90               0 

             15           12551              91               0 

             17           12551              92               0 

             17           12551              93               0 

             19           12551              94               0 

             21           12551              95               0 

             11           12551              96               0 

             25           12551              97               0 

             15           12551              98               0 

             19           12551              99               0 

              9           12551             100               0 

             25           12551             101               0 

             23           12551             102               0 

              7           12551             103               0 

             23           12551             104               0 

             11           12551             105               0 

             21           12551             106               0 

             23           12551             107               0 

             17           12551             108               0 

             19           12551             109               0 

             15           12551             110               0 

             23           12551             111               0 

             25           12551             112               0 

             19           12551             113               0 

             27           12551             114               0 

             15           12551             115               0 

             25           12551             116               0 

             17           12551             117               0 

             19           12551             118               0 

             19           12551             119               0 

             25           12551             120               0 

             23           12551             121               0 

             29           12551             122               0 

             13           12551             123               0 

             31           12551             124               0 

             17           12551             125               0 

             13           12551             126               0 

             17           12551             127               0 

             23           12551             128               0 

             17           12551             129               0 

             21           12551             130               0 

             17           12551             131               0 

             27           12551             132               0 

             11           12551             133               0 

             19           12551             134               0 

             19           12551             135               0 

             29           12551             136               0 

             25           12551             137               0 

             13           12551             138               0 

             17           12551             139               0 

             23           12551             140               0 

             23           12551             141               0 

             23           12551             142               0 

             25           12551             143               0 

             19           12551             144               0 

             21           12551             145               0 

             15           12551             146               0 

             27           12551             147               0 

             17           12551             148               0 

             25           12551             149               0 

             29           12551             150               0 

             11           12551             151               0 

             19           12551             152               0 

             21           12551             153               0 

             13           12551             154               0 

             27           12551             155               0 

             31           12551             156               0 

             21           12551             157               0 

             23           12551             158               0 

             13           12551             159               0 

             27           12551             160               0 

             11           12551             161               0 

             17           12551             162               0 

             33           12551             163               0 

             19           12551             164               0 

             15           12551             165               0 

             15           12551             166               0 

             17           12551             167               0 

             23           12551             168               0 

             23           12551             169               0 

             19           12551             170               0 

             19           12551             171               0 

             29           12551             172               0 

             11           12551             173               0 

             17           12551             174               0 

             23           12551             175               0 

             25           12551             176               0 

             19           12551             177               0 

             13           12551             178               0 

             21           12551             179               0 

             25           12551             180               0 

             21           12551             181               0 

             13           12551             182               0 

             19           12551             183               0 

             23           12551             184               0 

             13           12551             185               0 

              9           12551             186               0 

             17           12551             187               0 

             23           12551             188               0 

             15           12551             189               0 

             21           12551             190               0 

             21           12551             191               0 

             25           12551             192               0 

             13           12551             193               0 

             17           12551             194               0 

             25           12551             195               0 

             23           12551             196               0 

             31           12551             197               0 

             19           12551             198               0 

             19           12551             199               0 

             19           12551             200               0 

             17           12551             201               0 

             27           12551             202               0 

             19           12551             203               0 

             27           12551             204               0 

             27           12551             205               0 

             21           12551             206               0 

             21           12551             207               0 

             27           12551             208               0 

             27           12551             209               0 

             25           12551             210               0 

             17           12551             211               0 

             29           12551             212               0 

             15           12551             213               0 

             19           12551             214               0 

             21           12551             215               0 

             25           12551             216               0 

             23           12551             217               0 

             17           12551             218               0 

             25           12551             219               0 

             21           12551             220               0 

             21           12551             221               0 

             21           12551             222               0 

             13           12551             223               0 

             25           12551             224               0 

             23           12551             225               0 

             15           12551             226               0 

             27           12551             227               0 

             29           12551             228               0 

             21           12551             229               0 

             23           12551             230               0 

              9           12551             231               0 

             19           12551             232               0 

             35           12551             233               0 

             25           12551             234               0 

             25           12551             235               0 

             21           12551             236               0 

             23           12551             237               0 

             19           12551             238               0 

             21           12551             239               0 

             29           12551             240               0 

              9           12551             241               0 

             23           12551             242               0 

             27           12551             243               0 

             21           12551             244               0 

             11           12551             245               0 

             15           12551             246               0 

             27           12551             247               0 

             17           12551             248               0 

             29           12551             249               0 

             23           12551             250               0 

             15           12551             251               0 

             25           12551             252               0 

             27           12551             253               0 

             19           12551             254               0 

             29           12551             255               0 

             29           12551             256               0 

             23           12551             257               0 

             23           12551             258               0 

             17           12551             259               0 

             25           12551             260               0 

             29           12551             261               0 

             27           12551             262               0 

             27           12551             263               0 

             19           12551             264               0 

             21           12551             265               0 

             35           12551             266               0 

             23           12551             267               0 

             21           12551             268               0 

             23           12551             269               0 

             13           12551             270               0 

             23           12551             271               0 

             25           12551             272               0 

             29           12551             273               0 

             33           12551             274               0 

             25           12551             275               0 

             13           12551             276               0 

             19           12551             277               0 

             11           12551             278               0 

             25           12551             279               0 

             19           12551             280               0 

             11           12551             281               0 

             25           12551             282               0 

             31           12551             283               0 

             33           12551             284               0 

             33           12551             285               0 

             15           12551             286               0 

             31           12551             287               0 

             23           12551             288               0 

             23           12551             289               0 

             17           12551             290               0 

             19           12551             291               0 

             21           12551             292               0 

             31           12551             293               0 

             17           12551             294               0 

             31           12551             295               0 

             11           12551             296               0 

             29           12551             297               0 

             15           12551             298               0 

             25           12551             299               0 

             19           12551             300               0 

             23           12551             301               0 

             17           12551             302               0 

             13           12551             303               0 

             29           12551             304               0 

             21           12551             305               0 

             25           12551             306               0 

             17           12551             307               0 

             31           12551             308               0 

             27           12551             309               0 

             19           12551             310               0 

             23           12551             311               0 

             21           12551             312               0 

             13           12551             313               0 

             25           12551             314               0 

             17           12551             315               0 

             13           12551             316               0 

             33           12551             317               0 

             25           12551             318               0 

             27           12551             319               0 

             15           12551             320               0 

             23           12551             321               0 

             23           12551             322               0 

             17           12551             323               0 

             19           12551             324               0 

             17           12551             325               0 

             25           12551             326               0 

             25           12551             327               0 

             17           12551             328               0 

             21           12551             329               0 

             27           12551             330               0 

             31           12551             331               0 

             19           12551             332               0 

             13           12551             333               0 

             17           12551             334               0 

              7           12551             335               0 

             31           12551             336               0 

             31           12551             337               0 

             13           12551             338               0 

             33           12551             339               0 

             31           12551             340               0 

             31           12551             341               0 

             27           12551             342               0 

             29           12551             343               0 

             19           12551             344               0 

             15           12551             345               0 

             21           12551             346               0 

             29           12551             347               0 

             29           12551             348               0 

             29           12551             349               0 

             33           12551             350               0 

             23           12551             351               0 

             27           12551             352               0 

             23           12551             353               0 

             13           12551             354               0 

             19           12551             355               0 

             37           12551             356               0 

             29           12551             357               0 

             19           12551             358               0 

             23           12551             359               0 

             15           12551             360               0 

             19           12551             361               0 

             27           12551             362               0 

             11           12551             363               0 

             27           12551             364               0 

             31           12551             365               0 

             31           12551             366               0 

             25           12551             367               0 

             15           12551             368               0 

             25           12551             369               0 

             25           12551             370               0 

             25           12551             371               0 

             21           12551             372               0 

             15           12551             373               0 

             33           12551             374               0 

             23           12551             375               0 

             23           12551             376               0 

             27           12551             377               0 

             15           12551             378               0 

             13           12551             379               0 

             33           12551             380               0 

             15           12551             381               0 

             17           12551             382               0 

             19           12551             383               0 

             21           12551             384               0 

             15           12551             385               0 

             27           12551             386               0 

             25           12551             387               0 

             27           12551             388               0 

             29           12551             389               0 

             29           12551             390               0 

             33           12551             391               0 

             19           12551             392               0 

             19           12551             393               0 

             15           12551             394               0 

             35           12551             395               0 

             29           12551             396               0 

             29           12551             397               0 

             35           12551             398               0 

             15           12551             399               0 

             19           12551             400               0 

             27           12551             401               0 

             37           12551             402               0 

             29           12551             403               0 

             31           12551             404               0 

             21           12551             405               0 

             25           12551             406               0 

             19           12551             407               0 

             17           12551             408               0 

             15           12551             409               0 

             23           12551             410               0 

             27           12551             411               0 

             17           12551             412               0 

             21           12551             413               0 

             13           12551             414               0 

             25           12551             415               0 

             23           12551             416               0 

             25           12551             417               0 

             27           12551             418               0 

             33           12551             419               0 

             17           12551             420               0 

             25           12551             421               0 

             17           12551             422               0 

             29           12551             423               0 

             35           12551             424               0 

             33           12551             425               0 

             27           12551             426               0 

             25           12551             427               0 

             27           12551             428               0 

             29           12551             429               0 

             23           12551             430               0 

             25           12551             431               0 

             31           12551             432               0 

             23           12551             433               0 

             25           12551             434               0 

             29           12551             435               0 

             35           12551             436               0 

             27           12551             437               0 

             27           12551             438               0 

             25           12551             439               0 

             23           12551             440               0 

             27           12551             441               0 

             33           12551             442               0 

             15           12551             443               0 

             15           12551             444               0 

             25           12551             445               0 

             21           12551             446               0 

