   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1           23963               1               0 

              2           23963               2               0 

              3           23963               3               0 

              4           23963               4               0 

              5           23963               5               0 

              3           23963               6               0 

              4           23963               7               0 

              4           23963               8               0 

              5           23963               9               0 

              6           23963              10               0 

              5           23963              11               0 

              4           23963              12               0 

              5           23963              13               0 

              5           23963              14               0 

              6           23963              15               0 

              5           23963              16               0 

              6           23963              17               0 

              6           23963              18               0 

              6           23963              19               0 

              6           23963              20               0 

              7           23963              21               0 

              7           23963              22               0 

              8           23963              23               0 

              7           23963              24               0 

              8           23963              25               0 

              7           23963              26               0 

              9           23963              27               0 

              5           23963              28               0 

              6           23963              29               0 

              6           23963              30               0 

              8           23963              31               0 

              9           23963              32               0 

              7           23963              33               0 

              2           23963              34               0 

              3           23963              35               0 

              8           23963              36               0 

              6           23963              37               0 

              8           23963              38               0 

              9           23963              39               0 

              9           23963              40               0 

              8           23963              41               0 

              6           23963              42               0 

              7           23963              43               0 

              7           23963              44               0 

             10           23963              45               0 

              7           23963              46               0 

              9           23963              47               0 

              5           23963              48               0 

              4           23963              49               0 

              6           23963              50               0 

             11           23963              51               0 

              9           23963              52               0 

              5           23963              53               0 

              9           23963              54               0 

              7           23963              55               0 

              7           23963              56               0 

             10           23963              57               0 

              6           23963              58               0 

              8           23963              59               0 

             10           23963              60               0 

              8           23963              61               0 

              7           23963              62               0 

              3           23963              63               0 

             11           23963              64               0 

             12           23963              65               0 

              7           23963              66               0 

              9           23963              67               0 

              8           23963              68               0 

             10           23963              69               0 

              9           23963              70               0 

             13           23963              71               0 

             11           23963              72               0 

             10           23963              73               0 

             13           23963              74               0 

             12           23963              75               0 

             13           23963              76               0 

             11           23963              77               0 

             12           23963              78               0 

              8           23963              79               0 

             12           23963              80               0 

             11           23963              81               0 

             12           23963              82               0 

              9           23963              83               0 

             13           23963              84               0 

             12           23963              85               0 

              8           23963              86               0 

             11           23963              87               0 

             11           23963              88               0 

              4           23963              89               0 

              8           23963              90               0 

              9           23963              91               0 

              8           23963              92               0 

             12           23963              93               0 

             10           23963              94               0 

             10           23963              95               0 

              9           23963              96               0 

             12           23963              97               0 

              5           23963              98               0 

              6           23963              99               0 

              7           23963             100               0 

              6           23963             101               0 

              4           23963             102               0 

             13           23963             103               0 

              9           23963             104               0 

             14           23963             105               0 

              5           23963             106               0 

              8           23963             107               0 

              6           23963             108               0 

              9           23963             109               0 

              8           23963             110               0 

              8           23963             111               0 

             10           23963             112               0 

             10           23963             113               0 

              7           23963             114               0 

             13           23963             115               0 

             12           23963             116               0 

              6           23963             117               0 

              9           23963             118               0 

             10           23963             119               0 

              7           23963             120               0 

              8           23963             121               0 

             14           23963             122               0 

             11           23963             123               0 

             10           23963             124               0 

              9           23963             125               0 

             10           23963             126               0 

             13           23963             127               0 

             11           23963             128               0 

             13           23963             129               0 

             10           23963             130               0 

              8           23963             131               0 

             11           23963             132               0 

              8           23963             133               0 

             10           23963             134               0 

             10           23963             135               0 

              9           23963             136               0 

             13           23963             137               0 

             10           23963             138               0 

             11           23963             139               0 

             14           23963             140               0 

             12           23963             141               0 

             11           23963             142               0 

              7           23963             143               0 

              7           23963             144               0 

              8           23963             145               0 

             14           23963             146               0 

             13           23963             147               0 

             14           23963             148               0 

              8           23963             149               0 

              9           23963             150               0 

             13           23963             151               0 

             10           23963             152               0 

             11           23963             153               0 

              7           23963             154               0 

             11           23963             155               0 

              9           23963             156               0 

              6           23963             157               0 

              8           23963             158               0 

             12           23963             159               0 

              9           23963             160               0 

              7           23963             161               0 

             14           23963             162               0 

              9           23963             163               0 

             14           23963             164               0 

             10           23963             165               0 

             14           23963             166               0 

             12           23963             167               0 

             14           23963             168               0 

              7           23963             169               0 

             10           23963             170               0 

             11           23963             171               0 

             11           23963             172               0 

             13           23963             173               0 

             11           23963             174               0 

              7           23963             175               0 

             11           23963             176               0 

             10           23963             177               0 

             12           23963             178               0 

             10           23963             179               0 

              9           23963             180               0 

             15           23963             181               0 

             12           23963             182               0 

              8           23963             183               0 

             10           23963             184               0 

             14           23963             185               0 

             14           23963             186               0 

              8           23963             187               0 

             15           23963             188               0 

             13           23963             189               0 

             14           23963             190               0 

              9           23963             191               0 

              6           23963             192               0 

             15           23963             193               0 

              5           23963             194               0 

             10           23963             195               0 

             11           23963             196               0 

             10           23963             197               0 

             10           23963             198               0 

             11           23963             199               0 

              7           23963             200               0 

             13           23963             201               0 

             16           23963             202               0 

              9           23963             203               0 

              7           23963             204               0 

             11           23963             205               0 

             15           23963             206               0 

             10           23963             207               0 

             13           23963             208               0 

              8           23963             209               0 

             13           23963             210               0 

             13           23963             211               0 

             16           23963             212               0 

             15           23963             213               0 

             15           23963             214               0 

             11           23963             215               0 

             14           23963             216               0 

              7           23963             217               0 

              8           23963             218               0 

              9           23963             219               0 

             12           23963             220               0 

             13           23963             221               0 

              8           23963             222               0 

              8           23963             223               0 

             17           23963             224               0 

             14           23963             225               0 

             12           23963             226               0 

              7           23963             227               0 

              9           23963             228               0 

              9           23963             229               0 

             11           23963             230               0 

              8           23963             231               0 

             15           23963             232               0 

              8           23963             233               0 

              8           23963             234               0 

             16           23963             235               0 

             10           23963             236               0 

              9           23963             237               0 

              9           23963             238               0 

             14           23963             239               0 

             17           23963             240               0 

             14           23963             241               0 

             11           23963             242               0 

             12           23963             243               0 

             12           23963             244               0 

             12           23963             245               0 

             12           23963             246               0 

             15           23963             247               0 

              9           23963             248               0 

             10           23963             249               0 

              9           23963             250               0 

              9           23963             251               0 

             10           23963             252               0 

             15           23963             253               0 

             10           23963             254               0 

             11           23963             255               0 

             16           23963             256               0 

             15           23963             257               0 

             16           23963             258               0 

              9           23963             259               0 

             15           23963             260               0 

             12           23963             261               0 

             13           23963             262               0 

             11           23963             263               0 

             12           23963             264               0 

              7           23963             265               0 

              7           23963             266               0 

             13           23963             267               0 

             10           23963             268               0 

              8           23963             269               0 

              6           23963             270               0 

              9           23963             271               0 

             12           23963             272               0 

             13           23963             273               0 

              8           23963             274               0 

             17           23963             275               0 

             10           23963             276               0 

              9           23963             277               0 

             13           23963             278               0 

             15           23963             279               0 

             17           23963             280               0 

             12           23963             281               0 

             15           23963             282               0 

             16           23963             283               0 

             17           23963             284               0 

             10           23963             285               0 

             10           23963             286               0 

             14           23963             287               0 

              8           23963             288               0 

             13           23963             289               0 

             13           23963             290               0 

             16           23963             291               0 

              8           23963             292               0 

             13           23963             293               0 

             11           23963             294               0 

             11           23963             295               0 

              9           23963             296               0 

              8           23963             297               0 

              9           23963             298               0 

             13           23963             299               0 

             13           23963             300               0 

              9           23963             301               0 

             15           23963             302               0 

             14           23963             303               0 

             12           23963             304               0 

             10           23963             305               0 

              9           23963             306               0 

             14           23963             307               0 

              9           23963             308               0 

             17           23963             309               0 

             10           23963             310               0 

             10           23963             311               0 

             12           23963             312               0 

             12           23963             313               0 

              8           23963             314               0 

             10           23963             315               0 

             14           23963             316               0 

             17           23963             317               0 

             14           23963             318               0 

             16           23963             319               0 

             10           23963             320               0 

             14           23963             321               0 

             14           23963             322               0 

              9           23963             323               0 

             17           23963             324               0 

             16           23963             325               0 

             10           23963             326               0 

             13           23963             327               0 

             15           23963             328               0 

             14           23963             329               0 

             16           23963             330               0 

             11           23963             331               0 

             11           23963             332               0 

             15           23963             333               0 

             10           23963             334               0 

             11           23963             335               0 

             15           23963             336               0 

              9           23963             337               0 

              9           23963             338               0 

             11           23963             339               0 

             16           23963             340               0 

              9           23963             341               0 

             14           23963             342               0 

             13           23963             343               0 

             14           23963             344               0 

             15           23963             345               0 

             17           23963             346               0 

             11           23963             347               0 

             10           23963             348               0 

             14           23963             349               0 

             14           23963             350               0 

             11           23963             351               0 

             14           23963             352               0 

             17           23963             353               0 

             13           23963             354               0 

             11           23963             355               0 

             14           23963             356               0 

             16           23963             357               0 

              7           23963             358               0 

             15           23963             359               0 

             15           23963             360               0 

             16           23963             361               0 

             10           23963             362               0 

             11           23963             363               0 

              4           23963             364               0 

             13           23963             365               0 

              9           23963             366               0 

             12           23963             367               0 

             10           23963             368               0 

             15           23963             369               0 

             11           23963             370               0 

             18           23963             371               0 

             12           23963             372               0 

             15           23963             373               0 

             16           23963             374               0 

             12           23963             375               0 

              9           23963             376               0 

             17           23963             377               0 

              5           23963             378               0 

             13           23963             379               0 

             14           23963             380               0 

             15           23963             381               0 

             12           23963             382               0 

             16           23963             383               0 

             13           23963             384               0 

             16           23963             385               0 

             13           23963             386               0 

              8           23963             387               0 

              9           23963             388               0 

             14           23963             389               0 

             11           23963             390               0 

             12           23963             391               0 

             16           23963             392               0 

              9           23963             393               0 

              9           23963             394               0 

             14           23963             395               0 

             13           23963             396               0 

             16           23963             397               0 

             10           23963             398               0 

              7           23963             399               0 

             11           23963             400               0 

             14           23963             401               0 

             14           23963             402               0 

              7           23963             403               0 

             17           23963             404               0 

             18           23963             405               0 

             10           23963             406               0 

             15           23963             407               0 

             16           23963             408               0 

             17           23963             409               0 

             17           23963             410               0 

             16           23963             411               0 

              7           23963             412               0 

             14           23963             413               0 

              7           23963             414               0 

             17           23963             415               0 

             12           23963             416               0 

              8           23963             417               0 

             11           23963             418               0 

             15           23963             419               0 

             11           23963             420               0 

             17           23963             421               0 

             12           23963             422               0 

             18           23963             423               0 

             17           23963             424               0 

             13           23963             425               0 

             15           23963             426               0 

             15           23963             427               0 

             13           23963             428               0 

             18           23963             429               0 

             10           23963             430               0 

             12           23963             431               0 

             13           23963             432               0 

             12           23963             433               0 

             14           23963             434               0 

             11           23963             435               0 

             18           23963             436               0 

             14           23963             437               0 

             14           23963             438               0 

             13           23963             439               0 

              9           23963             440               0 

              8           23963             441               0 

             13           23963             442               0 

             10           23963             443               0 

             14           23963             444               0 

             11           23963             445               0 

             17           23963             446               0 

             10           23963             447               0 

             10           23963             448               0 

              8           23963             449               0 

             15           23963             450               0 

             14           23963             451               0 

             11           23963             452               0 

             12           23963             453               0 

             11           23963             454               0 

             18           23963             455               0 

              9           23963             456               0 

              9           23963             457               0 

             11           23963             458               0 

             14           23963             459               0 

              8           23963             460               0 

             12           23963             461               0 

             15           23963             462               0 

             19           23963             463               0 

             11           23963             464               0 

             17           23963             465               0 

             16           23963             466               0 

             18           23963             467               0 

             11           23963             468               0 

              9           23963             469               0 

             11           23963             470               0 

              9           23963             471               0 

             14           23963             472               0 

             12           23963             473               0 

             16           23963             474               0 

             16           23963             475               0 

             15           23963             476               0 

             13           23963             477               0 

             10           23963             478               0 

             18           23963             479               0 

             19           23963             480               0 

             16           23963             481               0 

             15           23963             482               0 

             13           23963             483               0 

             16           23963             484               0 

              7           23963             485               0 

             10           23963             486               0 

             10           23963             487               0 

             10           23963             488               0 

             15           23963             489               0 

             12           23963             490               0 

              8           23963             491               0 

              8           23963             492               0 

             13           23963             493               0 

             14           23963             494               0 

             16           23963             495               0 

             13           23963             496               0 

             12           23963             497               0 

              9           23963             498               0 

             13           23963             499               0 

             12           23963             500               0 

             13           23963             501               0 

             12           23963             502               0 

             13           23963             503               0 

             14           23963             504               0 

             16           23963             505               0 

             11           23963             506               0 

             11           23963             507               0 

             14           23963             508               0 

             10           23963             509               0 

             13           23963             510               0 

             11           23963             511               0 

             11           23963             512               0 

             20           23963             513               0 

             13           23963             514               0 

             15           23963             515               0 

             11           23963             516               0 

             16           23963             517               0 

             15           23963             518               0 

             17           23963             519               0 

              9           23963             520               0 

             16           23963             521               0 

             12           23963             522               0 

             18           23963             523               0 

             15           23963             524               0 

             12           23963             525               0 

             17           23963             526               0 

              8           23963             527               0 

             17           23963             528               0 

             10           23963             529               0 

             15           23963             530               0 

             15           23963             531               0 

             10           23963             532               0 

             10           23963             533               0 

              8           23963             534               0 

             18           23963             535               0 

             10           23963             536               0 

             14           23963             537               0 

             15           23963             538               0 

             15           23963             539               0 

              8           23963             540               0 

             18           23963             541               0 

              9           23963             542               0 

             18           23963             543               0 

             12           23963             544               0 

             17           23963             545               0 

             14           23963             546               0 

             10           23963             547               0 

             14           23963             548               0 

             16           23963             549               0 

             13           23963             550               0 

             12           23963             551               0 

              9           23963             552               0 

              6           23963             553               0 

              8           23963             554               0 

             12           23963             555               0 

             10           23963             556               0 

             14           23963             557               0 

              9           23963             558               0 

             13           23963             559               0 

             18           23963             560               0 

             13           23963             561               0 

             16           23963             562               0 

             15           23963             563               0 

             18           23963             564               0 

             11           23963             565               0 

             12           23963             566               0 

             19           23963             567               0 

             13           23963             568               0 

             14           23963             569               0 

             12           23963             570               0 

             14           23963             571               0 

             18           23963             572               0 

             13           23963             573               0 

             11           23963             574               0 

             15           23963             575               0 

             12           23963             576               0 

             14           23963             577               0 

             13           23963             578               0 

             10           23963             579               0 

             19           23963             580               0 

             18           23963             581               0 

             14           23963             582               0 

             13           23963             583               0 

             11           23963             584               0 

             16           23963             585               0 

              8           23963             586               0 

              7           23963             587               0 

             18           23963             588               0 

              9           23963             589               0 

              8           23963             590               0 

             18           23963             591               0 

             15           23963             592               0 

              9           23963             593               0 

             12           23963             594               0 

             16           23963             595               0 

             11           23963             596               0 

             11           23963             597               0 

             13           23963             598               0 

             15           23963             599               0 

             11           23963             600               0 

             10           23963             601               0 

             15           23963             602               0 

             17           23963             603               0 

             11           23963             604               0 

             10           23963             605               0 

             17           23963             606               0 

             13           23963             607               0 

             17           23963             608               0 

             12           23963             609               0 

             13           23963             610               0 

             15           23963             611               0 

             19           23963             612               0 

             15           23963             613               0 

             19           23963             614               0 

             15           23963             615               0 

             13           23963             616               0 

             14           23963             617               0 

              9           23963             618               0 

             10           23963             619               0 

             10           23963             620               0 

             13           23963             621               0 

             13           23963             622               0 

             11           23963             623               0 

             14           23963             624               0 

             15           23963             625               0 

             16           23963             626               0 

             14           23963             627               0 

             18           23963             628               0 

             14           23963             629               0 

             11           23963             630               0 

             16           23963             631               0 

             14           23963             632               0 

             17           23963             633               0 

             13           23963             634               0 

             16           23963             635               0 

             14           23963             636               0 

             14           23963             637               0 

             14           23963             638               0 

             15           23963             639               0 

             14           23963             640               0 

             15           23963             641               0 

             15           23963             642               0 

             13           23963             643               0 

             16           23963             644               0 

             15           23963             645               0 

             15           23963             646               0 

             11           23963             647               0 

             15           23963             648               0 

             10           23963             649               0 

             11           23963             650               0 

             11           23963             651               0 

             12           23963             652               0 

             17           23963             653               0 

             15           23963             654               0 

             15           23963             655               0 

             11           23963             656               0 

             11           23963             657               0 

             11           23963             658               0 

             17           23963             659               0 

             10           23963             660               0 

             15           23963             661               0 

             17           23963             662               0 

             12           23963             663               0 

             13           23963             664               0 

             10           23963             665               0 

             16           23963             666               0 

             13           23963             667               0 

             11           23963             668               0 

             16           23963             669               0 

             12           23963             670               0 

             12           23963             671               0 

              6           23963             672               0 

              9           23963             673               0 

             16           23963             674               0 

             13           23963             675               0 

             11           23963             676               0 

             13           23963             677               0 

             13           23963             678               0 

             14           23963             679               0 

             14           23963             680               0 

             18           23963             681               0 

             17           23963             682               0 

             12           23963             683               0 

             19           23963             684               0 

             14           23963             685               0 

             17           23963             686               0 

             18           23963             687               0 

             15           23963             688               0 

             14           23963             689               0 

             12           23963             690               0 

             18           23963             691               0 

             16           23963             692               0 

             17           23963             693               0 

             11           23963             694               0 

              9           23963             695               0 

              9           23963             696               0 

             12           23963             697               0 

             12           23963             698               0 

             10           23963             699               0 

             16           23963             700               0 

             18           23963             701               0 

             15           23963             702               0 

             10           23963             703               0 

              8           23963             704               0 

             10           23963             705               0 

             14           23963             706               0 

             17           23963             707               0 

             16           23963             708               0 

             12           23963             709               0 

             12           23963             710               0 

             10           23963             711               0 

             10           23963             712               0 

              9           23963             713               0 

             15           23963             714               0 

             15           23963             715               0 

             13           23963             716               0 

             12           23963             717               0 

             16           23963             718               0 

             17           23963             719               0 

             16           23963             720               0 

             14           23963             721               0 

             11           23963             722               0 

             19           23963             723               0 

              5           23963             724               0 

             10           23963             725               0 

             20           23963             726               0 

             14           23963             727               0 

             11           23963             728               0 

             13           23963             729               0 

             19           23963             730               0 

             13           23963             731               0 

             11           23963             732               0 

             10           23963             733               0 

             16           23963             734               0 

             19           23963             735               0 

             16           23963             736               0 

              7           23963             737               0 

             15           23963             738               0 

             14           23963             739               0 

              8           23963             740               0 

             10           23963             741               0 

             17           23963             742               0 

             16           23963             743               0 

             17           23963             744               0 

             12           23963             745               0 

             14           23963             746               0 

             13           23963             747               0 

              7           23963             748               0 

             16           23963             749               0 

             11           23963             750               0 

             15           23963             751               0 

             12           23963             752               0 

              8           23963             753               0 

             15           23963             754               0 

             12           23963             755               0 

             17           23963             756               0 

              9           23963             757               0 

             18           23963             758               0 

             15           23963             759               0 

             13           23963             760               0 

             13           23963             761               0 

              7           23963             762               0 

             20           23963             763               0 

             15           23963             764               0 

              9           23963             765               0 

             12           23963             766               0 

             12           23963             767               0 

             15           23963             768               0 

             14           23963             769               0 

             11           23963             770               0 

             14           23963             771               0 

             15           23963             772               0 

             19           23963             773               0 

             15           23963             774               0 

             12           23963             775               0 

             11           23963             776               0 

             12           23963             777               0 

             12           23963             778               0 

             13           23963             779               0 

             16           23963             780               0 

             14           23963             781               0 

             14           23963             782               0 

             14           23963             783               0 

             17           23963             784               0 

             17           23963             785               0 

             19           23963             786               0 

             16           23963             787               0 

             10           23963             788               0 

             15           23963             789               0 

             12           23963             790               0 

             16           23963             791               0 

             12           23963             792               0 

             19           23963             793               0 

             12           23963             794               0 

             20           23963             795               0 

             14           23963             796               0 

             10           23963             797               0 

             18           23963             798               0 

             12           23963             799               0 

             15           23963             800               0 

             11           23963             801               0 

              9           23963             802               0 

             17           23963             803               0 

             13           23963             804               0 

             17           23963             805               0 

             16           23963             806               0 

             10           23963             807               0 

             15           23963             808               0 

             11           23963             809               0 

             10           23963             810               0 

             17           23963             811               0 

             18           23963             812               0 

             15           23963             813               0 

             12           23963             814               0 

             12           23963             815               0 

             16           23963             816               0 

             20           23963             817               0 

             10           23963             818               0 

             16           23963             819               0 

             11           23963             820               0 

             11           23963             821               0 

             15           23963             822               0 

             16           23963             823               0 

             11           23963             824               0 

             10           23963             825               0 

             14           23963             826               0 

             15           23963             827               0 

             13           23963             828               0 

             11           23963             829               0 

             11           23963             830               0 

             11           23963             831               0 

             16           23963             832               0 

             12           23963             833               0 

             16           23963             834               0 

             14           23963             835               0 

             16           23963             836               0 

             11           23963             837               0 

             18           23963             838               0 

             10           23963             839               0 

             13           23963             840               0 

             19           23963             841               0 

             15           23963             842               0 

             10           23963             843               0 

             11           23963             844               0 

              7           23963             845               0 

             10           23963             846               0 

             18           23963             847               0 

             16           23963             848               0 

             15           23963             849               0 

             20           23963             850               0 

             18           23963             851               0 

             19           23963             852               0 

             13           23963             853               0 

             11           23963             854               0 

             11           23963             855               0 

             11           23963             856               0 

             12           23963             857               0 

              9           23963             858               0 

             10           23963             859               0 

             18           23963             860               0 

             16           23963             861               0 

             15           23963             862               0 

             10           23963             863               0 

             15           23963             864               0 

             18           23963             865               0 

             17           23963             866               0 

             13           23963             867               0 

             18           23963             868               0 

             11           23963             869               0 

             18           23963             870               0 

             19           23963             871               0 

             11           23963             872               0 

             17           23963             873               0 

              9           23963             874               0 

             13           23963             875               0 

             18           23963             876               0 

              9           23963             877               0 

             12           23963             878               0 

             18           23963             879               0 

             17           23963             880               0 

             12           23963             881               0 

             15           23963             882               0 

             12           23963             883               0 

             10           23963             884               0 

             14           23963             885               0 

             11           23963             886               0 

             12           23963             887               0 

             16           23963             888               0 

             12           23963             889               0 

             12           23963             890               0 

             21           23963             891               0 

             11           23963             892               0 

             15           23963             893               0 

             14           23963             894               0 

             12           23963             895               0 

             13           23963             896               0 

             13           23963             897               0 

             20           23963             898               0 

              8           23963             899               0 

             10           23963             900               0 

             14           23963             901               0 

             11           23963             902               0 

             13           23963             903               0 

              9           23963             904               0 

             12           23963             905               0 

             16           23963             906               0 

             12           23963             907               0 

             15           23963             908               0 

             12           23963             909               0 

             15           23963             910               0 

             16           23963             911               0 

             18           23963             912               0 

             12           23963             913               0 

