   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1           31707               1               0 

              3           31707               2               0 

              3           31707               3               0 

              5           31707               4               0 

              7           31707               5               0 

              9           31707               6               0 

              7           31707               7               0 

             11           31707               8               0 

              9           31707               9               0 

              9           31707              10               0 

              9           31707              11               0 

             11           31707              12               0 

             13           31707              13               0 

             13           31707              14               0 

             15           31707              15               0 

              5           31707              16               0 

             11           31707              17               0 

             11           31707              18               0 

             13           31707              19               0 

             11           31707              20               0 

             15           31707              21               0 

             11           31707              22               0 

             13           31707              23               0 

             17           31707              24               0 

             15           31707              25               0 

             13           31707              26               0 

             17           31707              27               0 

             17           31707              28               0 

              7           31707              29               0 

             19           31707              30               0 

             11           31707              31               0 

             15           31707              32               0 

              9           31707              33               0 

             19           31707              34               0 

              5           31707              35               0 

              5           31707              36               0 

             21           31707              37               0 

             15           31707              38               0 

             11           31707              39               0 

             11           31707              40               0 

             15           31707              41               0 

             17           31707              42               0 

              7           31707              43               0 

             13           31707              44               0 

             13           31707              45               0 

             21           31707              46               0 

             17           31707              47               0 

              7           31707              48               0 

             19           31707              49               0 

             19           31707              50               0 

             23           31707              51               0 

             17           31707              52               0 

             19           31707              53               0 

             15           31707              54               0 

             21           31707              55               0 

             19           31707              56               0 

             13           31707              57               0 

             15           31707              58               0 

             21           31707              59               0 

             15           31707              60               0 

             21           31707              61               0 

             15           31707              62               0 

             15           31707              63               0 

             23           31707              64               0 

             21           31707              65               0 

             15           31707              66               0 

             19           31707              67               0 

             13           31707              68               0 

             21           31707              69               0 

             21           31707              70               0 

             17           31707              71               0 

             13           31707              72               0 

             23           31707              73               0 

             15           31707              74               0 

             13           31707              75               0 

             23           31707              76               0 

              9           31707              77               0 

             19           31707              78               0 

             17           31707              79               0 

             19           31707              80               0 

             23           31707              81               0 

