   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1            2274               1               0 

              2            2274               2               0 

              2            2274               3               0 

              3            2274               4               0 

              4            2274               5               0 

              3            2274               6               0 

              4            2274               7               0 

              5            2274               8               0 

              3            2274               9               0 

              4            2274              10               0 

              6            2274              11               0 

              5            2274              12               0 

              5            2274              13               0 

              6            2274              14               0 

              4            2274              15               0 

              4            2274              16               0 

              5            2274              17               0 

              3            2274              18               0 

              7            2274              19               0 

              5            2274              20               0 

              6            2274              21               0 

              6            2274              22               0 

              7            2274              23               0 

              8            2274              24               0 

              8            2274              25               0 

              8            2274              26               0 

              9            2274              27               0 

             10            2274              28               0 

              5            2274              29               0 

              9            2274              30               0 

              7            2274              31               0 

              6            2274              32               0 

              5            2274              33               0 

              7            2274              34               0 

              6            2274              35               0 

              8            2274              36               0 

              6            2274              37               0 

              6            2274              38               0 

              9            2274              39               0 

              5            2274              40               0 

             10            2274              41               0 

             11            2274              42               0 

              6            2274              43               0 

              8            2274              44               0 

              7            2274              45               0 

              7            2274              46               0 

              7            2274              47               0 

              8            2274              48               0 

              8            2274              49               0 

              9            2274              50               0 

              6            2274              51               0 

              7            2274              52               0 

             10            2274              53               0 

             12            2274              54               0 

              8            2274              55               0 

              6            2274              56               0 

              7            2274              57               0 

              7            2274              58               0 

              8            2274              59               0 

              8            2274              60               0 

              7            2274              61               0 

              7            2274              62               0 

              7            2274              63               0 

              8            2274              64               0 

              4            2274              65               0 

              9            2274              66               0 

             10            2274              67               0 

              8            2274              68               0 

              8            2274              69               0 

             11            2274              70               0 

             11            2274              71               0 

              9            2274              72               0 

              9            2274              73               0 

             13            2274              74               0 

             10            2274              75               0 

              9            2274              76               0 

              9            2274              77               0 

              7            2274              78               0 

             10            2274              79               0 

             12            2274              80               0 

              8            2274              81               0 

              9            2274              82               0 

              7            2274              83               0 

              7            2274              84               0 

             12            2274              85               0 

              9            2274              86               0 

              8            2274              87               0 

              9            2274              88               0 

             11            2274              89               0 

             11            2274              90               0 

              9            2274              91               0 

              9            2274              92               0 

              7            2274              93               0 

              6            2274              94               0 

             10            2274              95               0 

              8            2274              96               0 

              7            2274              97               0 

              9            2274              98               0 

              9            2274              99               0 

             11            2274             100               0 

              5            2274             101               0 

             13            2274             102               0 

