   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1           17753               1               0 

              3           17753               2               0 

              3           17753               3               0 

              5           17753               4               0 

              5           17753               5               0 

              7           17753               6               0 

              7           17753               7               0 

              5           17753               8               0 

              5           17753               9               0 

              9           17753              10               0 

              9           17753              11               0 

             11           17753              12               0 

              7           17753              13               0 

              9           17753              14               0 

              9           17753              15               0 

             13           17753              16               0 

              9           17753              17               0 

              7           17753              18               0 

             15           17753              19               0 

              7           17753              20               0 

              7           17753              21               0 

             11           17753              22               0 

              9           17753              23               0 

              9           17753              24               0 

              9           17753              25               0 

             13           17753              26               0 

              9           17753              27               0 

             15           17753              28               0 

              9           17753              29               0 

             11           17753              30               0 

             13           17753              31               0 

             17           17753              32               0 

             11           17753              33               0 

             15           17753              34               0 

             13           17753              35               0 

             11           17753              36               0 

             13           17753              37               0 

             15           17753              38               0 

             11           17753              39               0 

             11           17753              40               0 

             15           17753              41               0 

             13           17753              42               0 

             11           17753              43               0 

             13           17753              44               0 

             15           17753              45               0 

              9           17753              46               0 

             11           17753              47               0 

              7           17753              48               0 

             13           17753              49               0 

             17           17753              50               0 

             11           17753              51               0 

             19           17753              52               0 

             11           17753              53               0 

             13           17753              54               0 

             11           17753              55               0 

             13           17753              56               0 

             13           17753              57               0 

             11           17753              58               0 

             15           17753              59               0 

             17           17753              60               0 

             13           17753              61               0 

              9           17753              62               0 

             15           17753              63               0 

             13           17753              64               0 

             21           17753              65               0 

             11           17753              66               0 

             11           17753              67               0 

             11           17753              68               0 

             13           17753              69               0 

             15           17753              70               0 

             15           17753              71               0 

             15           17753              72               0 

             15           17753              73               0 

             15           17753              74               0 

             11           17753              75               0 

             15           17753              76               0 

             15           17753              77               0 

             19           17753              78               0 

             13           17753              79               0 

             17           17753              80               0 

             13           17753              81               0 

             17           17753              82               0 

             13           17753              83               0 

             17           17753              84               0 

             15           17753              85               0 

             17           17753              86               0 

             13           17753              87               0 

             19           17753              88               0 

             21           17753              89               0 

             13           17753              90               0 

             19           17753              91               0 

             15           17753              92               0 

             23           17753              93               0 

             23           17753              94               0 

             11           17753              95               0 

             19           17753              96               0 

             13           17753              97               0 

             15           17753              98               0 

             13           17753              99               0 

             17           17753             100               0 

             19           17753             101               0 

             21           17753             102               0 

             15           17753             103               0 

             17           17753             104               0 

             13           17753             105               0 

             17           17753             106               0 

             15           17753             107               0 

             17           17753             108               0 

             13           17753             109               0 

             15           17753             110               0 

             17           17753             111               0 

             15           17753             112               0 

             15           17753             113               0 

             17           17753             114               0 

             25           17753             115               0 

             15           17753             116               0 

             19           17753             117               0 

             19           17753             118               0 

             15           17753             119               0 

             13           17753             120               0 

             17           17753             121               0 

             21           17753             122               0 

             11           17753             123               0 

             21           17753             124               0 

             17           17753             125               0 

             13           17753             126               0 

             23           17753             127               0 

             17           17753             128               0 

             21           17753             129               0 

             17           17753             130               0 

              7           17753             131               0 

             17           17753             132               0 

             13           17753             133               0 

             17           17753             134               0 

             23           17753             135               0 

             19           17753             136               0 

             11           17753             137               0 

              9           17753             138               0 

             13           17753             139               0 

             15           17753             140               0 

             21           17753             141               0 

             21           17753             142               0 

             19           17753             143               0 

             17           17753             144               0 

             15           17753             145               0 

             17           17753             146               0 

             17           17753             147               0 

             23           17753             148               0 

             19           17753             149               0 

             17           17753             150               0 

             19           17753             151               0 

             15           17753             152               0 

             23           17753             153               0 

             19           17753             154               0 

             19           17753             155               0 

             19           17753             156               0 

             17           17753             157               0 

             19           17753             158               0 

             21           17753             159               0 

             13           17753             160               0 

             15           17753             161               0 

             17           17753             162               0 

             17           17753             163               0 

             17           17753             164               0 

             17           17753             165               0 

             23           17753             166               0 

             23           17753             167               0 

             15           17753             168               0 

             23           17753             169               0 

             17           17753             170               0 

             21           17753             171               0 

             19           17753             172               0 

             17           17753             173               0 

             21           17753             174               0 

             21           17753             175               0 

             19           17753             176               0 

             15           17753             177               0 

              9           17753             178               0 

             19           17753             179               0 

             23           17753             180               0 

             15           17753             181               0 

             17           17753             182               0 

             11           17753             183               0 

             15           17753             184               0 

             21           17753             185               0 

             13           17753             186               0 

             25           17753             187               0 

             19           17753             188               0 

             19           17753             189               0 

             21           17753             190               0 

             19           17753             191               0 

             19           17753             192               0 

              9           17753             193               0 

             21           17753             194               0 

             19           17753             195               0 

             17           17753             196               0 

             17           17753             197               0 

             19           17753             198               0 

             17           17753             199               0 

             21           17753             200               0 

             13           17753             201               0 

             17           17753             202               0 

             13           17753             203               0 

             19           17753             204               0 

             19           17753             205               0 

             19           17753             206               0 

             15           17753             207               0 

             21           17753             208               0 

             23           17753             209               0 

             17           17753             210               0 

             11           17753             211               0 

             25           17753             212               0 

             25           17753             213               0 

             21           17753             214               0 

             11           17753             215               0 

             17           17753             216               0 

             21           17753             217               0 

             15           17753             218               0 

             25           17753             219               0 

             23           17753             220               0 

             17           17753             221               0 

             17           17753             222               0 

             21           17753             223               0 

             23           17753             224               0 

             19           17753             225               0 

             11           17753             226               0 

             15           17753             227               0 

             13           17753             228               0 

             19           17753             229               0 

             19           17753             230               0 

             19           17753             231               0 

             21           17753             232               0 

             25           17753             233               0 

             21           17753             234               0 

             21           17753             235               0 

             21           17753             236               0 

             23           17753             237               0 

             25           17753             238               0 

             15           17753             239               0 

             17           17753             240               0 

             15           17753             241               0 

             27           17753             242               0 

             19           17753             243               0 

             23           17753             244               0 

             17           17753             245               0 

             21           17753             246               0 

             23           17753             247               0 

             13           17753             248               0 

             29           17753             249               0 

             25           17753             250               0 

             15           17753             251               0 

             19           17753             252               0 

             23           17753             253               0 

             23           17753             254               0 

             19           17753             255               0 

             27           17753             256               0 

             15           17753             257               0 

             23           17753             258               0 

             13           17753             259               0 

             23           17753             260               0 

             21           17753             261               0 

             19           17753             262               0 

             25           17753             263               0 

             23           17753             264               0 

             25           17753             265               0 

             21           17753             266               0 

             17           17753             267               0 

             23           17753             268               0 

             25           17753             269               0 

             21           17753             270               0 

             21           17753             271               0 

             17           17753             272               0 

             21           17753             273               0 

             19           17753             274               0 

             25           17753             275               0 

             23           17753             276               0 

             19           17753             277               0 

             23           17753             278               0 

             27           17753             279               0 

             25           17753             280               0 

             19           17753             281               0 

             25           17753             282               0 

             19           17753             283               0 

             27           17753             284               0 

             27           17753             285               0 

             17           17753             286               0 

             21           17753             287               0 

             15           17753             288               0 

             15           17753             289               0 

             15           17753             290               0 

              9           17753             291               0 

             17           17753             292               0 

             13           17753             293               0 

             13           17753             294               0 

             21           17753             295               0 

             29           17753             296               0 

             23           17753             297               0 

             21           17753             298               0 

             11           17753             299               0 

             27           17753             300               0 

             15           17753             301               0 

             23           17753             302               0 

             13           17753             303               0 

             19           17753             304               0 

             19           17753             305               0 

             21           17753             306               0 

             17           17753             307               0 

             19           17753             308               0 

             17           17753             309               0 

             23           17753             310               0 

             23           17753             311               0 

             21           17753             312               0 

             25           17753             313               0 

             23           17753             314               0 

             23           17753             315               0 

             25           17753             316               0 

             27           17753             317               0 

             23           17753             318               0 

             19           17753             319               0 

             17           17753             320               0 

             19           17753             321               0 

             13           17753             322               0 

             27           17753             323               0 

             29           17753             324               0 

             25           17753             325               0 

             21           17753             326               0 

             21           17753             327               0 

             23           17753             328               0 

             15           17753             329               0 

             25           17753             330               0 

             27           17753             331               0 

             25           17753             332               0 

             23           17753             333               0 

             19           17753             334               0 

             23           17753             335               0 

             19           17753             336               0 

             27           17753             337               0 

             25           17753             338               0 

             15           17753             339               0 

             23           17753             340               0 

             21           17753             341               0 

             29           17753             342               0 

             21           17753             343               0 

             15           17753             344               0 

             15           17753             345               0 

             25           17753             346               0 

             15           17753             347               0 

             21           17753             348               0 

             23           17753             349               0 

             21           17753             350               0 

             15           17753             351               0 

             21           17753             352               0 

             15           17753             353               0 

             27           17753             354               0 

             19           17753             355               0 

             21           17753             356               0 

             19           17753             357               0 

             21           17753             358               0 

             15           17753             359               0 

             27           17753             360               0 

             25           17753             361               0 

             25           17753             362               0 

             19           17753             363               0 

             25           17753             364               0 

             15           17753             365               0 

             25           17753             366               0 

             23           17753             367               0 

             21           17753             368               0 

             27           17753             369               0 

             19           17753             370               0 

             23           17753             371               0 

             23           17753             372               0 

             23           17753             373               0 

             15           17753             374               0 

             15           17753             375               0 

             17           17753             376               0 

             23           17753             377               0 

             27           17753             378               0 

             23           17753             379               0 

             29           17753             380               0 

             17           17753             381               0 

             31           17753             382               0 

             17           17753             383               0 

             29           17753             384               0 

             25           17753             385               0 

             13           17753             386               0 

             17           17753             387               0 

             21           17753             388               0 

             23           17753             389               0 

             17           17753             390               0 

             25           17753             391               0 

             25           17753             392               0 

             23           17753             393               0 

             29           17753             394               0 

             21           17753             395               0 

             17           17753             396               0 

             25           17753             397               0 

             19           17753             398               0 

             21           17753             399               0 

             17           17753             400               0 

             19           17753             401               0 

             21           17753             402               0 

             21           17753             403               0 

             27           17753             404               0 

             27           17753             405               0 

             19           17753             406               0 

             27           17753             407               0 

             23           17753             408               0 

             25           17753             409               0 

             17           17753             410               0 

             15           17753             411               0 

             23           17753             412               0 

             17           17753             413               0 

             31           17753             414               0 

             21           17753             415               0 

             23           17753             416               0 

             19           17753             417               0 

             17           17753             418               0 

             25           17753             419               0 

             27           17753             420               0 

             25           17753             421               0 

             27           17753             422               0 

             23           17753             423               0 

             29           17753             424               0 

             23           17753             425               0 

             13           17753             426               0 

             17           17753             427               0 

             31           17753             428               0 

             19           17753             429               0 

             15           17753             430               0 

             19           17753             431               0 

             13           17753             432               0 

             25           17753             433               0 

             17           17753             434               0 

             21           17753             435               0 

             19           17753             436               0 

             19           17753             437               0 

             25           17753             438               0 

             25           17753             439               0 

             25           17753             440               0 

             17           17753             441               0 

             21           17753             442               0 

             19           17753             443               0 

             25           17753             444               0 

             21           17753             445               0 

             27           17753             446               0 

             19           17753             447               0 

             17           17753             448               0 

             15           17753             449               0 

             21           17753             450               0 

             23           17753             451               0 

             17           17753             452               0 

             21           17753             453               0 

             21           17753             454               0 

             17           17753             455               0 

             21           17753             456               0 

             21           17753             457               0 

             23           17753             458               0 

             19           17753             459               0 

             23           17753             460               0 

             29           17753             461               0 

             19           17753             462               0 

             27           17753             463               0 

             19           17753             464               0 

             21           17753             465               0 

             19           17753             466               0 

             23           17753             467               0 

             25           17753             468               0 

             21           17753             469               0 

             27           17753             470               0 

             25           17753             471               0 

             27           17753             472               0 

             23           17753             473               0 

             19           17753             474               0 

             19           17753             475               0 

             27           17753             476               0 

             23           17753             477               0 

             31           17753             478               0 

             15           17753             479               0 

             19           17753             480               0 

             25           17753             481               0 

             27           17753             482               0 

             21           17753             483               0 

             27           17753             484               0 

             19           17753             485               0 

             15           17753             486               0 

             27           17753             487               0 

             17           17753             488               0 

             25           17753             489               0 

             21           17753             490               0 

             23           17753             491               0 

             17           17753             492               0 

             19           17753             493               0 

             27           17753             494               0 

             23           17753             495               0 

             31           17753             496               0 

             15           17753             497               0 

             27           17753             498               0 

             19           17753             499               0 

             27           17753             500               0 

             23           17753             501               0 

             21           17753             502               0 

             25           17753             503               0 

             29           17753             504               0 

             17           17753             505               0 

             25           17753             506               0 

             17           17753             507               0 

             23           17753             508               0 

             19           17753             509               0 

             31           17753             510               0 

             21           17753             511               0 

             17           17753             512               0 

             29           17753             513               0 

             17           17753             514               0 

             17           17753             515               0 

             31           17753             516               0 

             21           17753             517               0 

             27           17753             518               0 

             29           17753             519               0 

             21           17753             520               0 

             25           17753             521               0 

             17           17753             522               0 

             21           17753             523               0 

             25           17753             524               0 

             17           17753             525               0 

             21           17753             526               0 

             15           17753             527               0 

             19           17753             528               0 

             19           17753             529               0 

             15           17753             530               0 

             17           17753             531               0 

             17           17753             532               0 

             19           17753             533               0 

             23           17753             534               0 

             17           17753             535               0 

             21           17753             536               0 

             17           17753             537               0 

             11           17753             538               0 

             23           17753             539               0 

             13           17753             540               0 

             23           17753             541               0 

             17           17753             542               0 

             21           17753             543               0 

             27           17753             544               0 

             29           17753             545               0 

             27           17753             546               0 

             29           17753             547               0 

             29           17753             548               0 

             23           17753             549               0 

             19           17753             550               0 

             17           17753             551               0 

             23           17753             552               0 

             21           17753             553               0 

             21           17753             554               0 

             25           17753             555               0 

             25           17753             556               0 

             21           17753             557               0 

             31           17753             558               0 

             15           17753             559               0 

             21           17753             560               0 

             21           17753             561               0 

             13           17753             562               0 

             19           17753             563               0 

             21           17753             564               0 

             15           17753             565               0 

             19           17753             566               0 

             31           17753             567               0 

             21           17753             568               0 

             27           17753             569               0 

             23           17753             570               0 

             23           17753             571               0 

             23           17753             572               0 

             29           17753             573               0 

             25           17753             574               0 

             19           17753             575               0 

             23           17753             576               0 

             23           17753             577               0 

             27           17753             578               0 

             29           17753             579               0 

             25           17753             580               0 

             17           17753             581               0 

             19           17753             582               0 

             25           17753             583               0 

             25           17753             584               0 

             29           17753             585               0 

             31           17753             586               0 

             13           17753             587               0 

             23           17753             588               0 

