   BST_find |  BST_insert |     LSA_find |  LSA_insert | 

              1           14833               1               0 

              3           14833               2               0 

              3           14833               3               0 

              5           14833               4               0 

              5           14833               5               0 

              7           14833               6               0 

              7           14833               7               0 

              7           14833               8               0 

              9           14833               9               0 

              5           14833              10               0 

              5           14833              11               0 

              7           14833              12               0 

              7           14833              13               0 

              9           14833              14               0 

              9           14833              15               0 

              7           14833              16               0 

              9           14833              17               0 

             11           14833              18               0 

             11           14833              19               0 

              7           14833              20               0 

              9           14833              21               0 

              9           14833              22               0 

             11           14833              23               0 

              7           14833              24               0 

              9           14833              25               0 

             13           14833              26               0 

              9           14833              27               0 

             13           14833              28               0 

             11           14833              29               0 

             11           14833              30               0 

             11           14833              31               0 

             13           14833              32               0 

              9           14833              33               0 

             13           14833              34               0 

              9           14833              35               0 

             13           14833              36               0 

             11           14833              37               0 

             11           14833              38               0 

             15           14833              39               0 

             11           14833              40               0 

             11           14833              41               0 

             13           14833              42               0 

             11           14833              43               0 

             15           14833              44               0 

              9           14833              45               0 

             13           14833              46               0 

             11           14833              47               0 

             13           14833              48               0 

             15           14833              49               0 

             15           14833              50               0 

             17           14833              51               0 

             13           14833              52               0 

             13           14833              53               0 

             15           14833              54               0 

             17           14833              55               0 

             13           14833              56               0 

             11           14833              57               0 

             13           14833              58               0 

             15           14833              59               0 

             13           14833              60               0 

             19           14833              61               0 

             15           14833              62               0 

             13           14833              63               0 

             21           14833              64               0 

             13           14833              65               0 

             15           14833              66               0 

             13           14833              67               0 

             21           14833              68               0 

             17           14833              69               0 

             13           14833              70               0 

             17           14833              71               0 

             15           14833              72               0 

             19           14833              73               0 

             13           14833              74               0 

             15           14833              75               0 

             17           14833              76               0 

             19           14833              77               0 

             13           14833              78               0 

             17           14833              79               0 

             17           14833              80               0 

             13           14833              81               0 

             13           14833              82               0 

             15           14833              83               0 

             21           14833              84               0 

             15           14833              85               0 

              9           14833              86               0 

             23           14833              87               0 

             19           14833              88               0 

             19           14833              89               0 

             17           14833              90               0 

             21           14833              91               0 

             17           14833              92               0 

             15           14833              93               0 

              9           14833              94               0 

             21           14833              95               0 

             15           14833              96               0 

             15           14833              97               0 

             23           14833              98               0 

             23           14833              99               0 

             23           14833             100               0 

             21           14833             101               0 

             15           14833             102               0 

             21           14833             103               0 

             17           14833             104               0 

             25           14833             105               0 

              9           14833             106               0 

             15           14833             107               0 

             19           14833             108               0 

             15           14833             109               0 

             13           14833             110               0 

             17           14833             111               0 

             23           14833             112               0 

             15           14833             113               0 

              9           14833             114               0 

             11           14833             115               0 

             13           14833             116               0 

             11           14833             117               0 

             15           14833             118               0 

             23           14833             119               0 

             25           14833             120               0 

             21           14833             121               0 

             11           14833             122               0 

             19           14833             123               0 

             25           14833             124               0 

             13           14833             125               0 

             15           14833             126               0 

             17           14833             127               0 

             13           14833             128               0 

             15           14833             129               0 

             11           14833             130               0 

             21           14833             131               0 

             17           14833             132               0 

             27           14833             133               0 

             19           14833             134               0 

             11           14833             135               0 

             23           14833             136               0 

             19           14833             137               0 

             19           14833             138               0 

             25           14833             139               0 

             23           14833             140               0 

             17           14833             141               0 

             15           14833             142               0 

             15           14833             143               0 

             21           14833             144               0 

             21           14833             145               0 

             11           14833             146               0 

             13           14833             147               0 

             13           14833             148               0 

             15           14833             149               0 

             17           14833             150               0 

             11           14833             151               0 

             15           14833             152               0 

             17           14833             153               0 

             15           14833             154               0 

             19           14833             155               0 

             15           14833             156               0 

             17           14833             157               0 

             17           14833             158               0 

             15           14833             159               0 

             15           14833             160               0 

             11           14833             161               0 

             17           14833             162               0 

             25           14833             163               0 

             13           14833             164               0 

             17           14833             165               0 

             17           14833             166               0 

             21           14833             167               0 

             17           14833             168               0 

             23           14833             169               0 

             25           14833             170               0 

             11           14833             171               0 

             15           14833             172               0 

             13           14833             173               0 

             17           14833             174               0 

             25           14833             175               0 

             17           14833             176               0 

             13           14833             177               0 

             15           14833             178               0 

             23           14833             179               0 

             27           14833             180               0 

             29           14833             181               0 

             19           14833             182               0 

             15           14833             183               0 

             19           14833             184               0 

             15           14833             185               0 

             17           14833             186               0 

             23           14833             187               0 

             17           14833             188               0 

             29           14833             189               0 

             19           14833             190               0 

             11           14833             191               0 

             27           14833             192               0 

             15           14833             193               0 

             19           14833             194               0 

             15           14833             195               0 

             17           14833             196               0 

             23           14833             197               0 

             21           14833             198               0 

             15           14833             199               0 

             19           14833             200               0 

             17           14833             201               0 

             21           14833             202               0 

             25           14833             203               0 

             17           14833             204               0 

             19           14833             205               0 

             21           14833             206               0 

             27           14833             207               0 

             27           14833             208               0 

             13           14833             209               0 

             19           14833             210               0 

             17           14833             211               0 

             19           14833             212               0 

             15           14833             213               0 

             15           14833             214               0 

             25           14833             215               0 

             25           14833             216               0 

             25           14833             217               0 

             13           14833             218               0 

             21           14833             219               0 

             27           14833             220               0 

             15           14833             221               0 

             21           14833             222               0 

             29           14833             223               0 

             19           14833             224               0 

             21           14833             225               0 

             11           14833             226               0 

             23           14833             227               0 

             17           14833             228               0 

             19           14833             229               0 

             23           14833             230               0 

             19           14833             231               0 

             15           14833             232               0 

             17           14833             233               0 

             25           14833             234               0 

             17           14833             235               0 

             17           14833             236               0 

             19           14833             237               0 

             19           14833             238               0 

             19           14833             239               0 

             19           14833             240               0 

             13           14833             241               0 

             29           14833             242               0 

             21           14833             243               0 

             15           14833             244               0 

             31           14833             245               0 

             23           14833             246               0 

             21           14833             247               0 

             23           14833             248               0 

             19           14833             249               0 

             17           14833             250               0 

             21           14833             251               0 

             23           14833             252               0 

             19           14833             253               0 

             17           14833             254               0 

             19           14833             255               0 

             31           14833             256               0 

             21           14833             257               0 

             17           14833             258               0 

             19           14833             259               0 

             17           14833             260               0 

             15           14833             261               0 

             31           14833             262               0 

             15           14833             263               0 

             13           14833             264               0 

             19           14833             265               0 

             21           14833             266               0 

             21           14833             267               0 

             15           14833             268               0 

             17           14833             269               0 

             23           14833             270               0 

             27           14833             271               0 

             27           14833             272               0 

             19           14833             273               0 

             19           14833             274               0 

             23           14833             275               0 

             19           14833             276               0 

             17           14833             277               0 

             25           14833             278               0 

             23           14833             279               0 

             13           14833             280               0 

             21           14833             281               0 

             31           14833             282               0 

             17           14833             283               0 

             31           14833             284               0 

             21           14833             285               0 

             13           14833             286               0 

             21           14833             287               0 

             19           14833             288               0 

             21           14833             289               0 

             21           14833             290               0 

             21           14833             291               0 

             23           14833             292               0 

             17           14833             293               0 

             17           14833             294               0 

             11           14833             295               0 

             21           14833             296               0 

             17           14833             297               0 

             29           14833             298               0 

             15           14833             299               0 

             23           14833             300               0 

             15           14833             301               0 

             23           14833             302               0 

             19           14833             303               0 

             17           14833             304               0 

             23           14833             305               0 

             19           14833             306               0 

             17           14833             307               0 

             19           14833             308               0 

             33           14833             309               0 

             17           14833             310               0 

             21           14833             311               0 

             25           14833             312               0 

             13           14833             313               0 

             19           14833             314               0 

             19           14833             315               0 

             21           14833             316               0 

             19           14833             317               0 

             15           14833             318               0 

             15           14833             319               0 

             19           14833             320               0 

             25           14833             321               0 

             17           14833             322               0 

             27           14833             323               0 

             19           14833             324               0 

             25           14833             325               0 

             13           14833             326               0 

             19           14833             327               0 

             31           14833             328               0 

             17           14833             329               0 

             11           14833             330               0 

             19           14833             331               0 

             27           14833             332               0 

             21           14833             333               0 

             23           14833             334               0 

             27           14833             335               0 

             21           14833             336               0 

             19           14833             337               0 

             25           14833             338               0 

             17           14833             339               0 

             19           14833             340               0 

             23           14833             341               0 

             23           14833             342               0 

             23           14833             343               0 

             17           14833             344               0 

             17           14833             345               0 

             25           14833             346               0 

             23           14833             347               0 

             33           14833             348               0 

             15           14833             349               0 

             35           14833             350               0 

             23           14833             351               0 

             19           14833             352               0 

             25           14833             353               0 

             25           14833             354               0 

             19           14833             355               0 

             23           14833             356               0 

             25           14833             357               0 

             27           14833             358               0 

             21           14833             359               0 

             29           14833             360               0 

             17           14833             361               0 

             19           14833             362               0 

             21           14833             363               0 

             19           14833             364               0 

             19           14833             365               0 

             15           14833             366               0 

             21           14833             367               0 

             21           14833             368               0 

             23           14833             369               0 

             15           14833             370               0 

             17           14833             371               0 

             23           14833             372               0 

             21           14833             373               0 

             25           14833             374               0 

             19           14833             375               0 

             17           14833             376               0 

             29           14833             377               0 

             19           14833             378               0 

             23           14833             379               0 

             21           14833             380               0 

             21           14833             381               0 

             29           14833             382               0 

             21           14833             383               0 

             29           14833             384               0 

             27           14833             385               0 

             17           14833             386               0 

             31           14833             387               0 

             17           14833             388               0 

             31           14833             389               0 

             25           14833             390               0 

             17           14833             391               0 

             23           14833             392               0 

             21           14833             393               0 

             29           14833             394               0 

             25           14833             395               0 

             19           14833             396               0 

             31           14833             397               0 

             21           14833             398               0 

             15           14833             399               0 

             33           14833             400               0 

             21           14833             401               0 

             23           14833             402               0 

             23           14833             403               0 

             21           14833             404               0 

             19           14833             405               0 

             19           14833             406               0 

             25           14833             407               0 

             19           14833             408               0 

             19           14833             409               0 

             21           14833             410               0 

             25           14833             411               0 

             27           14833             412               0 

             33           14833             413               0 

             17           14833             414               0 

             25           14833             415               0 

             15           14833             416               0 

             19           14833             417               0 

             25           14833             418               0 

             21           14833             419               0 

             31           14833             420               0 

             27           14833             421               0 

             29           14833             422               0 

             25           14833             423               0 

             13           14833             424               0 

             21           14833             425               0 

             17           14833             426               0 

             21           14833             427               0 

             13           14833             428               0 

             23           14833             429               0 

             17           14833             430               0 

             27           14833             431               0 

             25           14833             432               0 

             23           14833             433               0 

             21           14833             434               0 

             19           14833             435               0 

             15           14833             436               0 

             23           14833             437               0 

             19           14833             438               0 

             23           14833             439               0 

             35           14833             440               0 

             17           14833             441               0 

             21           14833             442               0 

             21           14833             443               0 

             33           14833             444               0 

             23           14833             445               0 

             21           14833             446               0 

             17           14833             447               0 

             27           14833             448               0 

             17           14833             449               0 

             25           14833             450               0 

             29           14833             451               0 

             29           14833             452               0 

             21           14833             453               0 

             17           14833             454               0 

             29           14833             455               0 

             27           14833             456               0 

             33           14833             457               0 

             19           14833             458               0 

             13           14833             459               0 

             25           14833             460               0 

             21           14833             461               0 

             23           14833             462               0 

             25           14833             463               0 

             19           14833             464               0 

             15           14833             465               0 

             27           14833             466               0 

             19           14833             467               0 

             21           14833             468               0 

             19           14833             469               0 

             15           14833             470               0 

             29           14833             471               0 

             25           14833             472               0 

             29           14833             473               0 

             21           14833             474               0 

             27           14833             475               0 

             13           14833             476               0 

             31           14833             477               0 

             27           14833             478               0 

             25           14833             479               0 

             23           14833             480               0 

             13           14833             481               0 

             25           14833             482               0 

             27           14833             483               0 

             29           14833             484               0 

             19           14833             485               0 

             25           14833             486               0 

             31           14833             487               0 

             23           14833             488               0 

             17           14833             489               0 

             17           14833             490               0 

             21           14833             491               0 

             23           14833             492               0 

             19           14833             493               0 

             13           14833             494               0 

             17           14833             495               0 

             19           14833             496               0 

             27           14833             497               0 

             29           14833             498               0 

             21           14833             499               0 

             19           14833             500               0 

             13           14833             501               0 

             27           14833             502               0 

             23           14833             503               0 

             37           14833             504               0 

             19           14833             505               0 

             21           14833             506               0 

             21           14833             507               0 

             17           14833             508               0 

             25           14833             509               0 

             33           14833             510               0 

             35           14833             511               0 

             27           14833             512               0 

             25           14833             513               0 

             31           14833             514               0 

             25           14833             515               0 

             35           14833             516               0 

             23           14833             517               0 

             29           14833             518               0 

             17           14833             519               0 

             27           14833             520               0 

             31           14833             521               0 

             31           14833             522               0 

             23           14833             523               0 

             33           14833             524               0 

             23           14833             525               0 

             21           14833             526               0 

             21           14833             527               0 

             17           14833             528               0 

             39           14833             529               0 

             25           14833             530               0 

             19           14833             531               0 

             23           14833             532               0 

             17           14833             533               0 

             29           14833             534               0 

             19           14833             535               0 

             31           14833             536               0 

             21           14833             537               0 

             25           14833             538               0 

             21           14833             539               0 

             27           14833             540               0 

             11           14833             541               0 

             19           14833             542               0 

             17           14833             543               0 

             31           14833             544               0 

             23           14833             545               0 

             19           14833             546               0 

             11           14833             547               0 

             29           14833             548               0 

             23           14833             549               0 

             35           14833             550               0 

             17           14833             551               0 

             23           14833             552               0 

             27           14833             553               0 

             19           14833             554               0 

             23           14833             555               0 

             25           14833             556               0 

             21           14833             557               0 

             19           14833             558               0 

             23           14833             559               0 

             25           14833             560               0 

             21           14833             561               0 

             31           14833             562               0 

             19           14833             563               0 

             27           14833             564               0 

             21           14833             565               0 

             31           14833             566               0 

             21           14833             567               0 

             19           14833             568               0 

             23           14833             569               0 

             19           14833             570               0 

             15           14833             571               0 

             35           14833             572               0 

             29           14833             573               0 

             27           14833             574               0 

             25           14833             575               0 

             19           14833             576               0 

             23           14833             577               0 

             17           14833             578               0 

             25           14833             579               0 

             19           14833             580               0 

             19           14833             581               0 

             29           14833             582               0 

             33           14833             583               0 

             19           14833             584               0 

             23           14833             585               0 

             29           14833             586               0 

             19           14833             587               0 

             21           14833             588               0 

             17           14833             589               0 

             17           14833             590               0 

             25           14833             591               0 

             35           14833             592               0 

             27           14833             593               0 

             21           14833             594               0 

             13           14833             595               0 

             31           14833             596               0 

             21           14833             597               0 

             21           14833             598               0 

             15           14833             599               0 

             21           14833             600               0 

             19           14833             601               0 

             17           14833             602               0 

             19           14833             603               0 

             25           14833             604               0 

             21           14833             605               0 

             23           14833             606               0 

             19           14833             607               0 

             21           14833             608               0 

             17           14833             609               0 

             23           14833             610               0 

             21           14833             611               0 

             17           14833             612               0 

             27           14833             613               0 

             19           14833             614               0 

             27           14833             615               0 

             25           14833             616               0 

             23           14833             617               0 

             23           14833             618               0 

             15           14833             619               0 

             27           14833             620               0 

             29           14833             621               0 

             19           14833             622               0 

             27           14833             623               0 

             27           14833             624               0 

             31           14833             625               0 
